label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
1,0.0,0.0,-0.11879038826246359,-0.0809015069308045,-0.2138983267947951,-0.22997465489257934,-0.27092835734633514,-0.35583084203690285,-0.25891696534028075,-0.41448106401806095,-0.056620904379445364,-0.5579971737494981,-0.10118743261070488,-0.7262053426699263,-0.13235481976524788,-0.8764195556095686,-0.14286824031208215,-1.0,0.017080240863107762,-0.5429356339228778,-0.18054185567893022,-0.5460334268166497,-0.20641692822545926,-0.37694192514406594,-0.17115586257089363,-0.31628335975103034,0.05992317404572615,-0.4728145153132301,-0.14592054597110843,-0.46335938506092184,-0.16282988602815132,-0.3111905157302971,-0.12033039441489261,-0.24992240412896347,0.07662052805241787,-0.37157253254624595,-0.09762346029594496,-0.38801042805645736,-0.12024287248693817,-0.2766928933230263,-0.08354451379065929,-0.20969736056652064
1,0.0,0.0,-0.11431659931357095,-0.08013101106216769,-0.2152576165069117,-0.2348129389553892,-0.27465634677446943,-0.36127321368653664,-0.2682615102183559,-0.41492407998282776,-0.06198103714491176,-0.5679506443226561,-0.10053688089376515,-0.7310659041725478,-0.12564473476871438,-0.878478607629916,-0.12982222788643275,-1.0,0.015575288908709687,-0.5503264021003743,-0.183945915927951,-0.5475951142757426,-0.21878574412748303,-0.38230070895787605,-0.1912470458611391,-0.3218665566754188,0.06319725697804246,-0.4778771712798766,-0.14445825440415508,-0.46450398207194654,-0.16508205650782634,-0.3099739597965918,-0.12445625499298876,-0.2469740737701184,0.08537849048356504,-0.377180053888385,-0.09045111005429075,-0.39231300852709866,-0.11655069313806696,-0.2778394518919162,-0.08041948993390421,-0.20801958855734154
1,0.0,0.0,-0.11547081213142346,-0.07991946354850853,-0.21412883298335972,-0.2283046299434749,-0.27328600142002685,-0.3526980769935002,-0.25753649470665996,-0.41773901948033126,-0.05868119391245505,-0.5586557681083358,-0.10249922637869037,-0.727715150464355,-0.13218780106364902,-0.8751636406488665,-0.1447220282745355,-1.0,0.01746830842732637,-0.5430217622321114,-0.1794665197697342,-0.5396431674963462,-0.20418708324026447,-0.3729732900626065,-0.1680683834377874,-0.3118425412058565,0.06179199331882761,-0.47024078843943357,-0.14304314420526834,-0.4544176076383628,-0.1596067973153822,-0.3019384528927536,-0.11642571161445525,-0.238633407285109,0.08050174049608608,-0.36796327854376265,-0.0908483940003433,-0.3847568052208114,-0.11606862224943565,-0.27446695626050116,-0.08151955365825254,-0.20595526134515868
1,0.0,0.0,-0.16360388897820577,-0.08523545411495476,-0.2746510910700604,-0.23450504411547604,-0.3265015054151577,-0.3590782031743167,-0.29202272337991003,-0.4001283096463534,-0.041401545235392787,-0.6648719816677976,-0.12042883195291312,-0.7911684939146008,-0.1327726667598288,-0.8938184013292687,-0.11028639028473877,-1.0,0.058178502417469385,-0.6365242673449103,-0.20645050572574677,-0.6068054052136034,-0.22824726569909481,-0.4069641166675939,-0.17365729365211133,-0.3557368517657799,0.11989614321967408,-0.5443152343282843,-0.15665024209739178,-0.48255553915240285,-0.16750246083795967,-0.29697309264797556,-0.1090392152653872,-0.2393246505653904,0.1511946727622145,-0.40497463814620815,-0.07947882365155498,-0.37773107016553215,-0.10163468855012728,-0.24315203663636853,-0.05306396776882711,-0.174859457349637
1,0.0,0.0,-0.11655875515173723,-0.07698282961779758,-0.2188863531659282,-0.2278680301464454,-0.2787697731545797,-0.35566740010921594,-0.2680628756521383,-0.42033639932478223,-0.06401121331082607,-0.5696155563342576,-0.10311087552406753,-0.7296430559829523,-0.12519090554955717,-0.8776856181817858,-0.12712886591519934,-1.0,0.01374164204564657,-0.5554418531846051,-0.18253612219378182,-0.5554496797340396,-0.2118232480535905,-0.39166490272844184,-0.1818769132800535,-0.3294015002072257,0.06101133248782883,-0.4871838474249763,-0.14766751039241252,-0.46759879684590056,-0.16627886707139414,-0.3102006620549317,-0.12498661482170587,-0.24132489251835237,0.0806872777660182,-0.3882402537225026,-0.0958540633132274,-0.3987610927997524,-0.12224136366951328,-0.2849465215434667,-0.08753657577789675,-0.21241610917324957
1,0.0,0.0,-0.1147280630818033,-0.07251576066078767,-0.21569237311028452,-0.22043317710281773,-0.2735617178691403,-0.34541400855597293,-0.25321247517619033,-0.41559610152043613,-0.06371633634964677,-0.5552994166004034,-0.10592214095817262,-0.7262682993561275,-0.1342567620135456,-0.8750453330718037,-0.14617747553227048,-1.0,0.012452581130387184,-0.5406264896235132,-0.1838454678104434,-0.5410865347477887,-0.20987882359444085,-0.3755465310085142,-0.17407743625082803,-0.31477379035423125,0.057858428433872976,-0.468748554236721,-0.1447801859344712,-0.4553112512828848,-0.16320546966795138,-0.3059426567181403,-0.12039762107287375,-0.2425713108929502,0.0772437423033411,-0.3659746467485899,-0.09320193659070695,-0.38258617442242676,-0.11896091141263657,-0.2736561527439916,-0.08314254311905049,-0.20390482142884991
1,0.0,0.0,-0.12085745317764138,-0.0797259652709048,-0.22390127412644295,-0.23049205439553871,-0.28422958535766574,-0.36505576881008495,-0.2557553053505723,-0.43086524450443453,-0.06105654011141058,-0.5626223757786324,-0.1052118877164869,-0.7302384055503066,-0.1344474623194416,-0.8760475088202797,-0.14604978687405948,-1.0,0.01315110527375541,-0.5504101627999213,-0.18680937249451066,-0.5548441012416524,-0.2029095915461755,-0.3818298323411588,-0.15797859186343233,-0.3183680224596263,0.05609703082055358,-0.48168011426119095,-0.14968797276359597,-0.46626052686215236,-0.1618545028456529,-0.3094867452598121,-0.11463204906673757,-0.24165225552558564,0.07254322167621251,-0.3814105938724356,-0.10042980209473049,-0.3917451962911405,-0.12034528264486742,-0.2771134952845679,-0.08147418446457817,-0.2055904379519235
1,0.0,0.0,-0.12504619207084205,-0.07480212230835981,-0.22504436410140427,-0.2240117405817459,-0.284606687285684,-0.3588237697676077,-0.2666089840755188,-0.424970277575367,-0.06371002168115124,-0.5732031866883681,-0.10800163155232957,-0.7329435218376039,-0.133367306085597,-0.8776031091251159,-0.13914557124224144,-1.0,0.013078942114659563,-0.5601910909070706,-0.18845119375364922,-0.5588161711495526,-0.2160902708656439,-0.3798301852234836,-0.18301262625085976,-0.31114871391597293,0.05856616944703208,-0.49320748062442005,-0.15290337102654103,-0.4727643306531478,-0.1710799285013052,-0.3068255661956121,-0.13015823405248997,-0.23450123853890045,0.07703475400011685,-0.3937249035029271,-0.10263922944278116,-0.3936428240909167,-0.12581895719003106,-0.275191479798608,-0.08874406313161272,-0.2045728985251154
1,0.0,0.0,-0.12171318979426593,-0.08019533560030079,-0.2241550412445074,-0.22798945759309522,-0.2840710016711961,-0.36135295612580104,-0.25748022777217083,-0.43295207905205946,-0.06128173821080155,-0.5659837372144113,-0.10698922918123212,-0.731224075514283,-0.13846991169117603,-0.8774120136296175,-0.15082092683762907,-1.0,0.010922571854999839,-0.5521324872244064,-0.1893464813274171,-0.5495594640908391,-0.20596639946766476,-0.3797016948021178,-0.1612113199111523,-0.32250260135732967,0.05275844698011357,-0.4832223316575018,-0.15311947331075174,-0.4654913827539657,-0.16572323643965356,-0.3120352887637008,-0.11896425128364338,-0.25293676120321945,0.068940575716099,-0.3833757535070955,-0.10456117978725364,-0.39037047569812505,-0.12472330701439968,-0.2784307583517216,-0.08512757167595553,-0.21374917735225107
1,0.0,0.0,-0.11960796462398564,-0.07261166591622428,-0.22191444885570444,-0.22703116623732103,-0.27896160138530063,-0.36638253119677133,-0.255658896427734,-0.43891069593160525,-0.06601694201581822,-0.5699653550215634,-0.10687002854173644,-0.729102761111666,-0.13381669656863557,-0.8780765244707422,-0.1406992235814458,-1.0,0.010837705572697927,-0.5602046188438131,-0.1879702393955725,-0.5549449346207115,-0.21594847638830506,-0.38135772920940764,-0.18279441243565825,-0.3138107927324417,0.056789171267688586,-0.49246112521491764,-0.15047981131937743,-0.4707565153621699,-0.16975451898957516,-0.3121922229242968,-0.12894736701546658,-0.2445057023829172,0.07545693751494431,-0.3929779245309557,-0.10246369434508279,-0.3989818197097328,-0.12585630995638533,-0.282893634628385,-0.08900148788778865,-0.21157027265361236
1,0.0,0.0,-0.11858286901650973,-0.07601927760828273,-0.2227053343916153,-0.2247360228110747,-0.28292650126176394,-0.3590487064612334,-0.25487279960411113,-0.42509552225424607,-0.06785011422237809,-0.5648017523180683,-0.1044597268331615,-0.7278564603983676,-0.12928505317339564,-0.875796458271256,-0.1338078022805801,-1.0,0.009943983130774294,-0.5527693323242737,-0.18767180601445205,-0.5517425175332888,-0.2082495014032784,-0.37852742347891744,-0.16572168414501978,-0.3229929339461524,0.05646514481498963,-0.48389240331091077,-0.14690316280402535,-0.4649088989736247,-0.16296434978504745,-0.31141880981952075,-0.1160153925531756,-0.25361270571234945,0.07611666767748418,-0.38469657455921763,-0.09733249655223333,-0.3904214933202542,-0.11878265929385168,-0.2767859167631338,-0.07773590942371976,-0.21117436777759904
1,0.0,0.0,-0.12467939899969681,-0.07905467754946995,-0.23281623450769873,-0.23415137228680186,-0.29783883851341986,-0.37066242044328784,-0.28072910400286943,-0.43368530527335064,-0.0633198235278834,-0.5808126361176497,-0.10868399937679085,-0.738636278250028,-0.132101055843396,-0.8804418882368007,-0.13057336056116345,-1.0,0.013820866841914817,-0.5656475784875518,-0.1872560610122115,-0.5730053210871469,-0.2189977214481447,-0.4038802645397889,-0.1871241586699174,-0.3432120673714072,0.06133178273393813,-0.49940689211013056,-0.15106357919223803,-0.4866694893948978,-0.17139383115287082,-0.32487537854025844,-0.1297282621635551,-0.26015505450771503,0.08257484960009691,-0.4012764380682291,-0.09879313430654992,-0.4084480508011415,-0.1236047162918223,-0.2881900509059754,-0.08513413526698364,-0.2175012590472378
1,0.0,0.0,-0.1165146946760332,-0.07313020640764599,-0.21621422235645982,-0.22836330245290257,-0.2720215312458232,-0.36140553695323496,-0.2520884648832741,-0.42224710246435904,-0.06017205555353042,-0.5572086451319492,-0.10309811089528947,-0.7267823077176775,-0.13475853725006207,-0.8780906902184196,-0.14864813493654672,-1.0,0.012930203977482803,-0.5437700162994517,-0.18158639316915845,-0.5470828494704848,-0.2063770953648109,-0.38186942038872196,-0.17026148555875528,-0.31667664769403553,0.05701110758158839,-0.47394448465785904,-0.1451640620524811,-0.4617363863126266,-0.1641029312975509,-0.3119383502316466,-0.12338276979584893,-0.24748677730852484,0.07571850378324332,-0.3729533252443616,-0.09439951535602759,-0.3863714712728674,-0.11757563448957026,-0.276251577436282,-0.08106260621114994,-0.2084677300366434
1,0.0,0.0,-0.11826742176750411,-0.08268633019424472,-0.22083597296206864,-0.2282533660168024,-0.281752184828329,-0.36029289639961903,-0.2488103153350593,-0.42389895893333146,-0.060942528274889704,-0.5641994016938356,-0.10245744715151019,-0.7320503357956313,-0.13090112785853275,-0.8773570831659511,-0.13999344703997044,-1.0,0.015492173482645548,-0.550484370057504,-0.18336672263986692,-0.5533746437045834,-0.20582507605180672,-0.37945734171159484,-0.165708848151708,-0.31872604182914727,0.06037750975319217,-0.4819377939355492,-0.14581155185770317,-0.4626865567593521,-0.16232858388965232,-0.30621250238546915,-0.11659824690891124,-0.24084480900125743,0.07721060010997122,-0.3828910230547425,-0.0959018729091744,-0.3902869795646987,-0.1190692008264398,-0.27782441727018675,-0.08067835335965555,-0.20900073459379054
1,0.0,0.0,-0.1623491584572397,-0.08591907721663863,-0.2675902881374533,-0.23325269641996585,-0.3277066940670359,-0.36178299895049615,-0.3302836730684534,-0.39040402060172524,-0.06320641576907016,-0.636578953537413,-0.14619293984096252,-0.7597376800509006,-0.17513914379654852,-0.8801296082274132,-0.17053140908390285,-1.0,0.02120489431004613,-0.6080786694307682,-0.2225207468384708,-0.5810390606702013,-0.23639819989034044,-0.3996132664422442,-0.1877746805070894,-0.3567987373591214,0.07227874274459674,-0.5241650386806166,-0.17657658442614296,-0.4677652538506875,-0.18227064586080788,-0.2973060383501443,-0.1308105202647181,-0.23966236637704177,0.09498113527729078,-0.396874266783919,-0.11194133731974683,-0.37105697007264793,-0.130454427489325,-0.24431553325852584,-0.08721150832103657,-0.1778001411923932
1,0.0,0.0,-0.11310149702379022,-0.07422256966253252,-0.21140613525254154,-0.22359432691634779,-0.26929862056179743,-0.3492674316161055,-0.2553374367850304,-0.4158802633538307,-0.0566218278069218,-0.5604666870944731,-0.09910628639141512,-0.7267989025111293,-0.12610685941067942,-0.8752298347469972,-0.13399442485756516,-1.0,0.018737484387549047,-0.5453878789675269,-0.179382654617418,-0.5481344074828213,-0.20863934848042903,-0.38174904702879775,-0.17584789574592394,-0.32297081109675396,0.06390638124566005,-0.47507524056899214,-0.14388711923904726,-0.4607651938241608,-0.16255128803049226,-0.30679454917836546,-0.11996378420027856,-0.24587893560487734,0.08320592263731283,-0.3728968026858064,-0.09211692469488522,-0.3869607686140493,-0.11732047632686758,-0.27423488247317007,-0.08067530679858329,-0.20729020119518454
1,0.0,0.0,-0.10999658619882588,-0.0748302793777326,-0.2057394272569519,-0.22010500381542483,-0.263184681796338,-0.34755888980139016,-0.23559841580236793,-0.4189288004331996,-0.04700927127462888,-0.5529184191538482,-0.09105977060364037,-0.7243829883293702,-0.12103067712365438,-0.8735774385827393,-0.1355459104323825,-1.0,0.02528134430366073,-0.53906413376007,-0.17321544062963512,-0.5449989890162852,-0.18748658369214022,-0.3718559098922679,-0.14190524035791593,-0.31092579102551143,0.06783908463041621,-0.47169868807551635,-0.13768966331472476,-0.45608383686323606,-0.14974071037532424,-0.30057169051711125,-0.1026404678777236,-0.2371137661359233,0.08459752461329872,-0.3726768148196363,-0.08545902469154609,-0.3800183915941551,-0.10495006363657766,-0.2675438566120412,-0.06498426743150586,-0.2011954536200834
1,0.0,0.0,-0.11143530734038457,-0.07092843351527643,-0.20734673677326568,-0.224003925271216,-0.2612050002264852,-0.35779385036124384,-0.23910969030983173,-0.43405724837496884,-0.050507875314248184,-0.5582714509772836,-0.09176595446515526,-0.725293298303626,-0.12136243573483116,-0.8760073282109936,-0.1315567458609834,-1.0,0.023942491167078115,-0.5467530872760628,-0.17404722286707586,-0.5449603155504722,-0.19445716457545353,-0.3713928696804294,-0.15289456902701967,-0.30605826614273096,0.06714666189160419,-0.4799511075125133,-0.13912550888388106,-0.4625586384277399,-0.15459241161415985,-0.3042088731230041,-0.10895087111861029,-0.23856302940910018,0.0843310477204267,-0.3824005800851584,-0.0900129061162322,-0.38861034357801283,-0.11025510724073109,-0.2739865496115779,-0.06994322299730482,-0.20681546978687745
1,0.0,0.0,-0.11037863441562135,-0.08105226458444344,-0.2044378064280887,-0.22495561179769943,-0.2586815385115016,-0.34902538405481953,-0.22941445032086832,-0.4076428983945329,-0.04908648710229107,-0.5517866369559685,-0.0941098621109041,-0.7237492733703262,-0.12136292100059849,-0.8723704081858838,-0.13415546945302978,-1.0,0.02467903287416123,-0.5353004986359209,-0.1696131073941045,-0.5367626072718469,-0.18465749903302195,-0.36258867974975245,-0.1417968729192359,-0.29715137111561346,0.06772094052642441,-0.46502099686975756,-0.1335788051467461,-0.4486089176426802,-0.14668494488611653,-0.293253732122934,-0.10251453817797791,-0.22538450157972684,0.08649809946497031,-0.3629744399903981,-0.07810725578069024,-0.3737398140824654,-0.09906701007633241,-0.2633006952104043,-0.06320617106413294,-0.19590314032892203
1,0.0,0.0,-0.11270204386080489,-0.07746491534266585,-0.2114118275775425,-0.22401304329964492,-0.2708892253204479,-0.35122812042852436,-0.24456134722165887,-0.4195140186201579,-0.0494520808386497,-0.5558372405069426,-0.09634797858646228,-0.7255488289509557,-0.12867855730558447,-0.8746572221096506,-0.14488167133084023,-1.0,0.022292841775384716,-0.5401200713830913,-0.17862031774282544,-0.5439886965481237,-0.19191844533067748,-0.36928998455832995,-0.14598644687076237,-0.3056451858754447,0.06372539865938268,-0.47094653120891017,-0.142651275429488,-0.4573847166289824,-0.1540889158443312,-0.3000354969939596,-0.10698118259794395,-0.2339711356545374,0.0800944895758956,-0.3714882446931907,-0.08903648373569774,-0.3822806510289395,-0.10962543505965223,-0.2709972709785975,-0.07140575999741525,-0.20425597406070412
1,0.0,0.0,-0.14942245058266757,-0.08810800354107126,-0.27789222547480674,-0.28056266772268434,-0.35119346333165186,-0.44947814308027223,-0.33158473782670006,-0.5281696036073471,-0.07474484031130545,-0.700451785868419,-0.16939031462357468,-0.8258581480856572,-0.18318093078472203,-0.9161921165621421,-0.1511894078421456,-1.0,0.008834894732938426,-0.6803961974689408,-0.24100733154429138,-0.6720692148442193,-0.2859002991519906,-0.4841714461441837,-0.2565381213844877,-0.42024066619330935,0.061605704924318494,-0.6025709201016518,-0.19675413367153657,-0.5763141195662405,-0.2220546411065284,-0.3896089250263607,-0.17630861104038703,-0.31350495355271724,0.08512776093171293,-0.4833575289186764,-0.13561752092914517,-0.4917706093687446,-0.16793478425880182,-0.35041619732146845,-0.12693237568840307,-0.26455779766533927
1,0.0,0.0,-0.11843557220763475,-0.07870940013872718,-0.21308425971112085,-0.2263637935710253,-0.26715961965603563,-0.3500670293203225,-0.24861312166044575,-0.41600055532834573,-0.05357283675042694,-0.5619532940185576,-0.10104798991596463,-0.726883364786203,-0.12914985979532934,-0.8755909761941439,-0.14236784592925614,-1.0,0.01878193553260377,-0.5458639840717283,-0.18194443254482887,-0.5442779061673444,-0.2004466056866252,-0.3705645202888057,-0.1561524383303151,-0.3028758349814544,0.061091451003376554,-0.47525632791928996,-0.146713604967461,-0.46079383627500575,-0.16169645465864704,-0.3071929183746015,-0.11625491179703798,-0.24006865369070415,0.07780882751756864,-0.3721906391853739,-0.09491498632923592,-0.38328409223835963,-0.1186815008343039,-0.2723395951733294,-0.08262336341187021,-0.20268120778319954
1,0.0,0.0,-0.1333164664497957,-0.08450386023388487,-0.24482881080347102,-0.25886294767358864,-0.30991583193001637,-0.40777547856880625,-0.29091940763195534,-0.47115724229549,-0.06391794493272009,-0.6246259594490718,-0.129316287722727,-0.760281351996772,-0.1475789445586312,-0.8899257895809856,-0.13542269918880348,-1.0,0.01315442831129613,-0.6034042477466656,-0.2040815537030353,-0.5890060802020313,-0.2554448891988888,-0.4234930155241094,-0.24160920900892746,-0.3588597754615472,0.06088461388183201,-0.5273769636282678,-0.16724046953380475,-0.5016414263039048,-0.19538243917573553,-0.33653630035741544,-0.16033278438590812,-0.2627289843853665,0.08353594870610499,-0.4178905795747456,-0.10818393955466012,-0.4286656554273647,-0.13881851349370025,-0.308237074106355,-0.10586319564772508,-0.22909560621552397
1,0.0,0.0,-0.13189492106538625,-0.08755999539838831,-0.24095660717889142,-0.2501639795643179,-0.3020049071285377,-0.3921387876261907,-0.287886445801878,-0.45594843177450595,-0.06724595425922539,-0.6148130406658004,-0.11993865146374627,-0.75174097452329,-0.1422131866349583,-0.8891639588193472,-0.13639573106219907,-1.0,0.009058762958534576,-0.5962159287429113,-0.1993136243538413,-0.5802151442058354,-0.24255736455891477,-0.42203115894608006,-0.22283700676474638,-0.36703454414812664,0.05713711859899783,-0.5224688778290953,-0.16205339378292086,-0.4961003226785906,-0.18669568448031018,-0.34205967385134156,-0.15104432068707344,-0.27789793097205273,0.0794387165275182,-0.4142229405430279,-0.10830788931237965,-0.4246995279576199,-0.1380620236907566,-0.3083802138240713,-0.10643254395576418,-0.23221731677004578
